Product Name,link,ean_value,Price,Image URL,Alt Text
Lava-Roupas em Pó Surf Flor Lis 800g,https://www.supermuffato.com.br/lava-roupas-em-po-surf-flor-lis-800g-284308/p,7891150086777,12.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Lava-Roupas em Pó Surf Lavanda 800g,https://www.supermuffato.com.br/lava-roupas-em-po-surf-lavanda-800g-284306/p,7891150086784,12.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Granola Mãe Terra Tradicional 800g,https://www.supermuffato.com.br/granola-mae-terra-tradicional-castanhas-800g-267525/p,7891150075443,27.72,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Maionese Hellmann's Leve 600g Pague 500g,https://www.supermuffato.com.br/maionese-hellmann-s-leve-600g-pague-500g-264877/p,7891150072053,8.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Desinfetante Omo Uso Geral Lavanda 500ml,https://www.supermuffato.com.br/desinfetante-omo-uso-geral-lavanda-500ml-262985/p,7891150071452,7.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Kit Maionese Hellmann's 500g com 2un,https://www.supermuffato.com.br/kit-hellmanns-maionese-2x500g-un-262377/p,7891150072640,19.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Sabão Líquido Omo Lavagem Perfeita Refil 900ml,https://www.supermuffato.com.br/sabao-liquido-omo-lavagem-perfeita-900-ml-250744/p,7891150064928,15.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Amaciante Concentrado Comfort Cuidado Intensivo 900ml,https://www.supermuffato.com.br/amaciante-concentrado-comfort-cuidado-intensivo-900ml-232055/p,7891150054585,17.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Sabao Liquido Brilhante Brilho Ativo Fc 5l,https://www.supermuffato.com.br/sabao-liquido-brilhante-brilho-ativo-fc-5l-232053/p,7891150050938,56.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Higienizador Cremoso Cif Milagroso Limão 450ml,https://www.supermuffato.com.br/limpador-cif-cremos-limpeza-profunda-limao-450ml-176649/p,7891150022027,19.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Kit Tresemmé Brilho Lamelar Shampoo 350ml + Condicionador 175ml,https://www.supermuffato.com.br/kit-tresemme-sh350cond175ml-bril-lam-300552/p,7891150094529,25.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Kit Tresemmé Blindagem Antifrizz Shampoo 350ml + Condicionador 175ml,https://www.supermuffato.com.br/kit-tresemme-sh350cond175mlblind-ant-300551/p,7891150094505,25.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Amaciante Concentrado Fofo Cheirosíssimo Azul Tudão 1L,https://www.supermuffato.com.br/amaciante-concentrado-fofo-cheirosissimo-azul-tudao-1l-300182/p,7891150092730,18.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Amaciante Concentrado Fofo Azul Tudão Embalagem Econômica 1.5L,https://www.supermuffato.com.br/amaciante-concentrado-fofo-azul-tudao-embalagem-economica-1-5l-300181/p,7891150090842,26.3,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Leave-In Tresemmé Cachos Definidos 380ml,https://www.supermuffato.com.br/leave-in-tresemme-cachos-definidos-380ml-299620/p,7891150093898,25.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Leave-In Finalizador Tresemmé Detox Capilar Spray 110ml,https://www.supermuffato.com.br/leave-in-finalizador-tresemme-detox-capilar-spray-110ml-299619/p,7891150094734,36.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Máscara de Tratamento Tresemmé Detox Capilar 400g,https://www.supermuffato.com.br/mascara-de-tratamento-tresemme-detox-capilar-400g-299610/p,7891150091252,33.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Sabonete Lux Botanicals Essências do Brasil Dama-da-Noite 100g,https://www.supermuffato.com.br/sab-lux-glicerin-100g-dama-noite-299606/p,7891150091009,4.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Sabonete Lux Botanicals Essências do Brasil Bromélia 100g,https://www.supermuffato.com.br/sabonete-lux-botanicals-essencias-do-brasil-bromelia-100g-299605/p,7891150090989,4.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Sabonete Lux Botanicals Essências do Brasil Flor do Cajueiro 100g,https://www.supermuffato.com.br/sabonete-lux-botanicals-essencias-do-brasil-flor-do-cajueiro-100g-299604/p,7891150090996,4.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
Sabonete Lux Botanicals Essências do Brasil Vitória-Régia 100g,https://www.supermuffato.com.br/sabonete-lux-botanicals-essencias-do-brasil-vitoria-regia-100g-299603/p,7891150090972,4.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_unilever_frete_.png?v=638394721008630000,unilever frete
"Chopp Brasser IPA 1,5L",https://www.supermuffato.com.br/chopp-brasser-ipa-pet-15l-280821/p,7898689180006,15.3,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_brasser.png?v=638394721039800000,brasser
Chopp Brasser Weiss 1.5L,https://www.supermuffato.com.br/chopp-brasser-weiss-15l-271109/p,7898689180228,13.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_brasser.png?v=638394721039800000,brasser
"Chopp Brasser Safra 1,5L",https://www.supermuffato.com.br/cooler-brasser-safra-1-5-l-271106/p,271106,20.06,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_brasser.png?v=638394721039800000,brasser
"Chopp Brasser Extra Puro Malte 1,5L",https://www.supermuffato.com.br/chopp-brasser-extra-puro-malte-15l-271107/p,271107,13.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_brasser.png?v=638394721039800000,brasser
Energético Monster Energy 473ml,https://www.supermuffato.com.br/energetico-monster-energy-473ml-208939/p,70847022015,9.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_a_24_01_01_monster.png?v=638394721036200000,monster energy
Energético Monster Manga Loco Juice 473ml,https://www.supermuffato.com.br/energetico-monster-mango-loco-juice--473ml-251318/p,70847033301,9.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_a_24_01_01_monster.png?v=638394721036200000,monster energy
Energético Monster Ultra Violet 473ml,https://www.supermuffato.com.br/energetico-monster-ultra-violet-473ml-255503/p,70847033929,9.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_a_24_01_01_monster.png?v=638394721036200000,monster energy
Energético Monster Ultra 473ml,https://www.supermuffato.com.br/energetico-monster-ultra-473-ml-221613/p,70847022206,9.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_a_24_01_01_monster.png?v=638394721036200000,monster energy
Energético Juice Monster Pacific Punch 473ml,https://www.supermuffato.com.br/energetico-juice-monster-pacific-punch-473ml-279307/p,1220000250031,9.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_a_24_01_01_monster.png?v=638394721036200000,monster energy
Energético Monster Ultra Paradise Zero Açúcar 473ml,https://www.supermuffato.com.br/energetico-monster-ultra-paradise-zero-acucar-473ml-266574/p,1220000250000,9.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_a_24_01_01_monster.png?v=638394721036200000,monster energy
Energético Monster Khaotic 473ml,https://www.supermuffato.com.br/energ-monster-473ml-khaotic-297035/p,1220000250147,9.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_a_24_01_01_monster.png?v=638394721036200000,monster energy
Energético Monster Watermelon 473ml,https://www.supermuffato.com.br/energetico-monster-watermelon-473ml-292540/p,1220000250222,9.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_a_24_01_01_monster.png?v=638394721036200000,monster energy
Energético Monster Dragon Ice Tea 473ml,https://www.supermuffato.com.br/energetico-monster-dragon-ice-tea-473ml-279308/p,1220000250406,9.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_a_24_01_01_monster.png?v=638394721036200000,monster energy
Energético Monster Lemon Dragon Ice Tea 473ml,https://www.supermuffato.com.br/energetico-monster-lemon-dragon-ice-tea-473ml-260594/p,70847034803,9.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_a_24_01_01_monster.png?v=638394721036200000,monster energy
Energético Monster Absolutely Zero 473ml,https://www.supermuffato.com.br/energetico-monster-absolutely-diet-473-ml-251316/p,70847022305,9.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_a_24_01_01_monster.png?v=638394721036200000,monster energy
Refrigerante Coca-Cola Sem Açúcar 310ml,https://www.supermuffato.com.br/refrigerante-coca-cola-sem-acucar-310ml-237958/p,7894900701159,3.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Refrigerante Coca-Cola Sem Açúcar 350ml,https://www.supermuffato.com.br/refrigerante-coca-cola-sem-acucar-350-ml-112102/p,7894900700015,3.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Água Tônica Schweppes 350ml,https://www.supermuffato.com.br/agua-tonica-schweppes-350ml-15675/p,7894900300017,3.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Refrigerante Fanta Laranja 350ml,https://www.supermuffato.com.br/refrigerante-fanta-laranja-350-ml-15597/p,7894900030013,4.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Refrigerante Coca-Cola Sabor Original 350ml,https://www.supermuffato.com.br/refrigerante-coca-cola-sabor-original-350ml-12900/p,7894900010015,3.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Refrigerante Coca-Cola Sabor Original 220ml,https://www.supermuffato.com.br/refrigerante-coca-cola-sabor-original-220ml-226816/p,7894900010398,2.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Refrigerante Fanta Laranja 220ml,https://www.supermuffato.com.br/refrigerante-fanta-laranja-220-ml-226344/p,7894900030396,2.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Refrigerante Coca-Cola Sabor Original 310ml,https://www.supermuffato.com.br/refrigerante-coca-cola-sabor-original-310ml-219948/p,7894900011159,3.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Água Tônica Schweppes sem Açúcar 220ml,https://www.supermuffato.com.br/agua-tonica-schweppes-sem-acucar-220ml-266724/p,7894900360394,2.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Refrigerante Schweppes Ginger Ale Fi Mainline 220ml,https://www.supermuffato.com.br/refrigerante-schweppes-ginger-ale-fi-mainline-220ml-266723/p,7894900180022,2.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Refrigerante Schweppes Citrus Original 350ml,https://www.supermuffato.com.br/refrigerante-schweppes-citrus-original-350-ml-245530/p,7894900180503,3.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Refrigerante Coca Cola Plus Café Espresso 220ml,https://www.supermuffato.com.br/refrigerante-coca-cola-plus-cafe-espresso-220ml-242216/p,7894900025019,2.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Refrigerante Sprite Sabor Limão Lata 350ml,https://www.supermuffato.com.br/refrigerante-sprite-original-350-ml-239579/p,7894900681017,3.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Refrigerante Fanta Guaraná 220ml,https://www.supermuffato.com.br/refrigerante-fanta-guarana-220ml-234429/p,7894900093025,33.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Refrigerante Fanta Guaraná 350ml,https://www.supermuffato.com.br/refrigerante-fanta-guarana-350ml228762/p,7894900093001,3.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Refrigerante Coca-Cola Sem Açúcar 220ml,https://www.supermuffato.com.br/refrigerante-coca-cola-sem-acucar-220-ml226346/p,7894900700398,2.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Refrigerante Schweppes Tônica Zero 350ml,https://www.supermuffato.com.br/refrigerante-schweppes-tonica-zero-lt-350ml-107778/p,7894900360011,3.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Refrigerante Schweppes Citrus Leve em Açúcares 350ml,https://www.supermuffato.com.br/refrigerante-schweppes-citrus-350ml-22742/p,7894900320015,3.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Refrigerante Sprite Sabor Limão Sem Açúcar Lata 350ml,https://www.supermuffato.com.br/refrigerante-sprite-350-ml-15621/p,7894900060010,3.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Refrigerante Fanta Uva 350ml,https://www.supermuffato.com.br/refrigerante-fanta-uva-350ml-15605/p,7894900050011,4.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b1_24_01_01_refris_tonicas_femsa_.png?v=638394721048830000,refris e tonicas
Shampoo Ox Mari Maria Vita Glow 240Ml,https://www.supermuffato.com.br/shampoo-ox-mari-maria-vita-glow-240ml-300419/p,7908324405125,18.78,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_natal_23_12_26_ox_vita_glow.jpg?v=638388729222670000,ox vita glow
Óleo Reparador Ox Mari Maria Vita Glow 60Ml,https://www.supermuffato.com.br/oleo-reparador-ox-mari-maria-vita-glow-60ml-300416/p,7908324405095,42.92,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_natal_23_12_26_ox_vita_glow.jpg?v=638388729222670000,ox vita glow
Condicionador Ox Mari Maria Vita Glow 240Ml,https://www.supermuffato.com.br/condicionador-ox-mari-maria-vita-glow-240ml-300321/p,7908324405132,27.12,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_natal_23_12_26_ox_vita_glow.jpg?v=638388729222670000,ox vita glow
Condicionador OX Cosméticos Colágeno Bisnaga 240ml,https://www.supermuffato.com.br/condicionador-ox-cosmeticos-colageno-bisnaga-240ml-297254/p,7908324404135,21.84,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_natal_23_12_26_ox_vita_glow.jpg?v=638388729222670000,ox vita glow
Condicionador OX Cosméticos Hialurônico Bisnaga 240ml,https://www.supermuffato.com.br/condicionador-ox-cosmeticos-hialuronico-bisnaga-240ml/p,7908324402490,21.84,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_natal_23_12_26_ox_vita_glow.jpg?v=638388729222670000,ox vita glow
Condicionador OX Cosméticos Micelar Bisnaga 240ml,https://www.supermuffato.com.br/condicionador-ox-cosmeticos-micelar-bisnaga-240ml-297252/p,,21.84,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_natal_23_12_26_ox_vita_glow.jpg?v=638388729222670000,ox vita glow
Shampoo OX Colágeno 240ml,https://www.supermuffato.com.br/shampoo-ox-colageno-240ml-297249/p,,17.42,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_natal_23_12_26_ox_vita_glow.jpg?v=638388729222670000,ox vita glow
Máscara de Tratamento OX Colágeno 300g,https://www.supermuffato.com.br/mascara-de-tratamento-ox-colageno-300g-297184/p,7908324404289,30.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_natal_23_12_26_ox_vita_glow.jpg?v=638388729222670000,ox vita glow
Máscara de Tratamento Ox Hialurônico Hidratação Preenchedora 300g,https://www.supermuffato.com.br/mascara-de-tratamento-ox-hialuronico-hidratacao-preenchedora-300g-279758/p,7908324402537,30.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_natal_23_12_26_ox_vita_glow.jpg?v=638388729222670000,ox vita glow
